guid,external_id,upload_id,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,elev_high,elev_low,type,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,pr_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,map,trainer,commute,manual,private,flagged,gear_id,gear,average_speed,max_speed,device_watts,has_kudoed,best_efforts,segment_efforts,splits_metric,splits_standard,average_watts,weighted_average_watts,max_watts,suffer_score,has_heartrate,average_heartrate,max_heartrate,average_cadence,kilojoules,average_temp,device_name,embed_token,calories,description,workout_type,photos,instagram_primary_photo,partner_logo_url,partner_brand_tag,from_accepted_tag,segment_leaderboard_opt_out,highlighted_kudosers,laps,time,latlng,altitude,heartrate,temp 
,9e28412263651d601bbe4350a673f38b,1620730609,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Evening Ride,5441.6,0:18:15,0:21:39,61.2,304.0,266.0,Ride,2018-04-12T22:17:16+00:00,2018-04-12T18:17:16,America/New_York,-14400.0,"33.78,-84.4","33.77,-84.36",,,,33.78,-84.4,1,0,0,0,1,0,0,"{'id': 'a1505043842', 'polyline': None, 'summary_polyline': 'g_dmErubbOwGe@lFaG^on@vAGzAgm@id@qCImbA|SaOph@cJ'}",False,False,False,False,False,,,4.969,11.4,False,False,,,,,93.1,,,,False,,,,101.9,,,,,,10,,,,,False,,,,,,,,
,aad301b54563f887884892a611618bef,1619774890,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,7256.0,0:23:06,0:24:29,98.1,304.0,266.0,Ride,2018-04-12T13:05:12+00:00,2018-04-12T09:05:12,America/New_York,-14400.0,"33.77,-84.37","33.78,-84.4",,,,33.77,-84.37,1,1,0,0,1,0,0,"{'id': 'a1504111958', 'polyline': None, 'summary_polyline': 'albmEf_|aO}QfJsj@nJoTxN\\fcAzc@jCm@~a@u@dIuAQQbEUli@{EtFw@`Iko@i@_@gMlGq@'}",False,False,False,False,False,,,5.235,13.8,False,False,,,,,105.8,,,,False,,,,146.7,,,,,,10,,,,,False,,,,,,,,
,9705a4804d3eb7532a0a6e9c3296a0fe,1616847254,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5562.1,0:18:02,0:18:47,61.2,304.0,266.0,Ride,2018-04-10T21:58:23+00:00,2018-04-10T17:58:23,America/New_York,-14400.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,2,1,0,0,1,0,0,"{'id': 'a1501270478', 'polyline': None, 'summary_polyline': 'i~cmE`wbbOuHuAlFqFVon@~A_@xAem@sd@oCGyaA~SkO|h@kJ'}",False,False,False,False,False,,,5.141,12.0,False,False,,,,,91.6,,,,False,,,,99.1,,,,,,10,,,,,False,,,,,,,,
,2367893d9f9f613f8df1c38a4b619774,1615890972,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,7565.5,0:24:16,0:27:53,105.3,304.0,266.0,Ride,2018-04-10T13:04:43+00:00,2018-04-10T09:04:43,America/New_York,-14400.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,4,1,0,0,2,0,0,"{'id': 'a1500331554', 'polyline': None, 'summary_polyline': 'klbmEf_|aOuTbK}g@|IySpNBbcAfd@xC}@tXr@zGqAlIyAo@U`COnm@_GhF[bHyn@e@e@aMfHc@XpAkEq@'}",False,False,False,False,False,,,5.196,13.3,False,False,,,,,111.9,,,,False,,,,162.9,,,,,,10,,,,,False,,,,,,,,
,35e2bcb12f76ca550d72ed5e61027b0d,1606284137,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5604.2,0:18:04,0:18:40,63.7,304.0,266.0,Ride,2018-04-05T17:18:21+00:00,2018-04-05T13:18:21,America/New_York,-14400.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,2,2,0,0,1,0,0,"{'id': 'a1491153825', 'polyline': None, 'summary_polyline': 'w}cmErsbbOmCxAuDgAdFqFF{j@V{B~A]tAol@gd@yCSibAvTmOvk@aKrOsI'}",False,False,False,False,False,,,5.17,13.0,False,False,,,,,98.6,,,,False,,,,106.9,,,,,,10,,,,,False,,,,,,,,
,b32bc45f487a10d31cd186b14f195f6d,1605907903,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,6954.4,0:23:56,0:26:29,95.2,304.0,266.0,Ride,2018-04-05T13:02:26+00:00,2018-04-05T09:02:26,America/New_York,-14400.0,"33.77,-84.37","33.79,-84.4",,,,33.77,-84.37,1,0,0,0,1,0,0,"{'id': 'a1490787851', 'polyline': None, 'summary_polyline': 'y`cmE|j|aOug@vIsUpO^lbA|c@dDoA`j@qBlA_@ln@}ElF{@|Hio@a@]iM~FP'}",False,False,False,False,False,,,4.843,9.8,False,False,,,,,94.1,,,,False,,,,135.2,,,,,,10,,,,,False,,,,,,,,
,5c2458eb60cf106f9fd12deb9b146b3b,1601095072,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5572.0,0:19:42,0:20:21,61.2,304.0,266.0,Ride,2018-04-02T20:22:55+00:00,2018-04-02T16:22:55,America/New_York,-14400.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,0,0,0,0,1,0,0,"{'id': 'a1486116380', 'polyline': None, 'summary_polyline': 'w_dmEzubbOeGu@`FaFd@yn@dB]nAul@id@aDSqbAzSoNzh@gJ'}",False,False,False,False,False,,,4.714,12.4,False,False,,,,,86.4,,,,False,,,,102.2,,,,,,10,,,,,False,,,,,,,,
,158c1b80771352ba68e019359d27b5a2,1600311553,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,7107.7,0:23:13,0:24:57,98.0,304.0,266.0,Ride,2018-04-02T12:43:25+00:00,2018-04-02T08:43:25,America/New_York,-14400.0,"33.77,-84.37","33.78,-84.4",,,,33.77,-84.37,1,1,0,0,1,0,0,"{'id': 'a1485364143', 'polyline': None, 'summary_polyline': 'elbmEb_|aOeUlKeh@|IgSlNZxbA~c@xCkAvj@cC^Szo@qFpGWhGyo@_@a@gM|HCRrA'}",False,False,False,False,False,,,5.102,12.4,False,False,,,,,101.1,,,,False,,,,140.9,,,,,,10,,,,,False,,,,,,,,
,09d45539486ed9da9cb05af43a9b893c,1593385532,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5503.2,0:18:53,0:20:11,62.6,304.0,266.0,Ride,2018-03-29T21:55:38+00:00,2018-03-29T17:55:38,America/New_York,-14400.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,0,0,0,0,1,0,0,"{'id': 'a1478766570', 'polyline': None, 'summary_polyline': 'qycmE|sbbOvBkAoCuLyDuARo`@lAkBdA{M`@e^qd@oCKkbAdT}Nbh@wI'}",False,False,False,False,False,,,4.857,11.8,False,False,,,,,85.2,,,,False,,,,96.5,,,,,,10,,,,,False,,,,,,,,
,1c6427e0c67333577bbf0674dbdbd1b3,1592569729,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,6957.4,0:22:41,0:25:46,94.9,304.0,266.0,Ride,2018-03-29T12:50:42+00:00,2018-03-29T08:50:42,America/New_York,-14400.0,"33.77,-84.37","33.78,-84.4",,,,33.77,-84.37,2,0,0,0,1,0,0,"{'id': 'a1477974162', 'polyline': None, 'summary_polyline': 'elbmEf_|aOuOlIok@zJqUnOVhcAbd@dCwA`j@qB~@[xo@wEdE_AnIko@c@WoMjG^'}",False,False,False,False,False,,,5.112,11.0,False,False,,,,,103.6,,,,False,,,,141.0,,,,,,10,,,,,False,,,,,,,,
,2ed1eae930208b7bc8d7520cb21714e4,1554728197,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5758.0,0:18:53,0:20:22,62.0,304.0,265.4,Ride,2018-03-07T21:36:50+00:00,2018-03-07T16:36:50,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,1,1,0,0,1,0,0,"{'id': 'a1441488005', 'polyline': None, 'summary_polyline': 'i~cmEtubbOkHaAfF}DF}m@lBkA`A{MPa^_d@oCWcbAnSeOji@oJ'}",False,False,False,False,False,,,5.082,13.0,False,False,,,,,101.7,,,,False,,,,115.2,,,,,,10,,,,,False,,,,,,,,
,343268657e7d710f8663281c6ae21e5a,1553963127,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,5103.4,0:18:54,0:20:09,62.3,303.9,266.0,Ride,2018-03-07T13:41:40+00:00,2018-03-07T08:41:40,America/New_York,-18000.0,"33.77,-84.37","33.78,-84.39",,,,33.77,-84.37,0,0,0,0,1,0,0,"{'id': 'a1440734336', 'polyline': None, 'summary_polyline': 'albmEf_|aO}TdK}h@dJgSxMZzcAfd@|CaAxYu@^JdOqAVeAhEz@hH'}",False,False,False,False,False,,,4.5,13.6,False,False,,,,,83.8,,,,False,,,,95.0,,,,,,10,,,,,False,,,,,,,,
,0786465be5b16b99f244d56cbf499128,1546075137,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,7490.3,0:23:40,0:25:41,94.7,304.0,265.4,Ride,2018-03-02T22:03:17+00:00,2018-03-02T17:03:17,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,2,1,0,0,1,0,0,"{'id': 'a1433120485', 'polyline': None, 'summary_polyline': '_pemEtnbbOwCo@@wE|BdF]kAsEfCHuAaCLr@tN|o@Pr@cGrFmF?}f@b@sHtAGvAul@sd@wCEqbAhUiOzf@iI'}",False,False,False,False,False,,,5.275,21.3,False,False,,,,,109.0,,,,False,,,,154.7,,,,,,10,,,,,False,,,,,,,,
,4d5a271541aaba6e35c5e09e2590fe18,1545564203,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,7174.1,0:24:15,0:25:54,98.8,303.9,266.0,Ride,2018-03-02T13:55:04+00:00,2018-03-02T08:55:04,America/New_York,-18000.0,"33.77,-84.37","33.78,-84.4",,,,33.77,-84.37,1,0,0,0,2,0,0,"{'id': 'a1432613331', 'polyline': None, 'summary_polyline': 'glbmEb_|aOiUpKqe@nHyUpOD`cAvd@pCsAbTT|Mw@bGsAl@_AjLd@l`@oFlGcAfIao@k@e@aNlHS'}",False,False,False,False,False,,,4.931,12.4,False,False,,,,,104.7,,,,False,,,,152.4,,,,,,10,,,,,False,,,,,,,,
,b6b8ed7b35e07573792f9ad3475cd102,1542073534,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Afternoon Ride,5482.4,0:19:06,0:20:12,60.3,304.0,266.0,Ride,2018-02-27T22:52:57+00:00,2018-02-27T17:52:57,America/New_York,-18000.0,"33.78,-84.4","33.77,-84.37",,,,33.78,-84.4,1,0,0,0,2,0,0,"{'id': 'a1429199662', 'polyline': None, 'summary_polyline': '}wcmEpsbbOn@aB_CqKaEq@Z}c@`BaAnAkl@ed@sCOsaAlTqOxg@iI'}",False,False,False,False,False,,,4.784,11.0,False,False,,,,,84.1,,,,False,,,,96.3,,,,,,10,,,,,False,,,,,,,,
,ac9fc82acbdcc585ad0542d62f3f56f7,1541308003,"{'firstname': None, 'lastname': None, 'profile_medium': None, 'profile': None, 'city': None, 'state': None, 'country': None, 'sex': None, 'friend': None, 'follower': None, 'premium': None, 'created_at': None, 'updated_at': None, 'approve_followers': None, 'badge_type_id': None, 'follower_count': None, 'friend_count': None, 'mutual_friend_count': None, 'athlete_type': None, 'date_preference': None, 'measurement_preference': None, 'email': None, 'clubs': None, 'bikes': None, 'shoes': None, 'super_user': None, 'email_language': None, 'weight': None, 'max_heartrate': None, 'username': None, 'description': None, 'instagram_username': None, 'offer_in_app_payment': None, 'global_privacy': None, 'receive_newsletter': None, 'email_kom_lost': None, 'dateofbirth': None, 'facebook_sharing_enabled': None, 'ftp': None, 'profile_original': None, 'premium_expiration_date': None, 'email_send_follower_notices': None, 'plan': None, 'agreed_to_terms': None, 'follower_request_count': None, 'email_facebook_twitter_friend_joins': None, 'receive_kudos_emails': None, 'receive_follower_feed_emails': None, 'receive_comment_emails': None, 'sample_race_distance': None, 'sample_race_time': None, 'membership': None, 'admin': None, 'owner': None, 'subscription_permissions': None}",Morning Ride,7163.8,0:23:01,0:24:08,97.9,304.0,266.0,Ride,2018-02-27T14:01:40+00:00,2018-02-27T09:01:40,America/New_York,-18000.0,"33.77,-84.37","33.78,-84.4",,,,33.77,-84.37,3,3,0,0,1,0,0,"{'id': 'a1428451452', 'polyline': None, 'summary_polyline': '{kbmEh_|aOiPjIwl@pKyShNFpcAjd@dCuArj@aBd@M|AUtl@cFzFw@xHio@o@WiM|FF'}",False,False,False,False,False,,,5.187,13.9,False,False,,,,,108.0,,,,False,,,,149.1,,,,,,10,,,,,False,,,,,,,,
